2048	0.000244	0.500000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000
2049	0.000244	0.500000	0.000000	0.062500	0.000000	0.000000	0.000000	1.000000	1.000000
2050	0.000244	0.500000	0.000000	0.125000	0.000000	0.000000	0.000000	1.000000	1.000000
2051	0.000244	0.500000	0.000000	0.187500	0.000000	0.000000	0.000000	1.000000	1.000000
2052	0.000244	0.500000	0.000000	0.250000	0.000000	0.000000	0.000000	1.000000	1.000000
2053	0.000244	0.500000	0.000000	0.312500	0.000000	0.000000	0.000000	1.000000	1.000000
2054	0.000244	0.500000	0.000000	0.375000	0.000000	0.000000	0.000000	1.000000	1.000000
2055	0.000244	0.500000	0.000000	0.437500	0.000000	0.000000	0.000000	1.000000	1.000000
2056	0.000244	0.500000	0.000000	0.500000	0.000000	0.000000	0.000000	1.000000	1.000000
2057	0.000244	0.500000	0.000000	0.562500	0.000000	0.000000	0.000000	1.000000	1.000000
2058	0.000244	0.500000	0.000000	0.625000	0.000000	0.000000	0.000000	1.000000	1.000000
2059	0.000244	0.500000	0.000000	0.687500	0.000000	0.000000	0.000000	1.000000	1.000000
2060	0.000244	0.500000	0.000000	0.750000	0.000000	0.000000	0.000000	1.000000	1.000000
2061	0.000244	0.500000	0.000000	0.812500	0.000000	0.000000	0.000000	1.000000	1.000000
2062	0.000244	0.500000	0.000000	0.875000	0.000000	0.000000	0.000000	1.000000	1.000000
2063	0.000244	0.500000	0.000000	0.937500	0.000000	0.000000	0.000000	1.000000	1.000000
2064	0.000244	0.500000	0.062500	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000
2065	0.000244	0.500000	0.062500	0.062500	0.000000	0.000000	0.000000	1.000000	1.000000
2066	0.000244	0.500000	0.062500	0.125000	0.000000	0.000000	0.000000	1.000000	1.000000
2067	0.000244	0.500000	0.062500	0.187500	0.000000	0.000000	0.000000	1.000000	1.000000
2068	0.000244	0.500000	0.062500	0.250000	0.000000	0.000000	0.000000	1.000000	1.000000
2069	0.000244	0.500000	0.062500	0.312500	0.000000	0.000000	0.000000	1.000000	1.000000
2070	0.000244	0.500000	0.062500	0.375000	0.000000	0.000000	0.000000	1.000000	1.000000
2071	0.000244	0.500000	0.062500	0.437500	0.000000	0.000000	0.000000	1.000000	1.000000
2072	0.000244	0.500000	0.062500	0.500000	0.000000	0.000000	0.000000	1.000000	1.000000
2073	0.000244	0.500000	0.062500	0.562500	0.000000	0.000000	0.000000	1.000000	1.000000
2074	0.000244	0.500000	0.062500	0.625000	0.000000	0.000000	0.000000	1.000000	1.000000
2075	0.000244	0.500000	0.062500	0.687500	0.000000	0.000000	0.000000	1.000000	1.000000
2076	0.000244	0.500000	0.062500	0.750000	0.000000	0.000000	0.000000	1.000000	1.000000
2077	0.000244	0.500000	0.062500	0.812500	0.000000	0.000000	0.000000	1.000000	1.000000
2078	0.000244	0.500000	0.062500	0.875000	0.000000	0.000000	0.000000	1.000000	1.000000
2079	0.000244	0.500000	0.062500	0.937500	0.000000	0.000000	0.000000	1.000000	1.000000
2080	0.000244	0.500000	0.125000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000
2081	0.000244	0.500000	0.125000	0.062500	0.000000	0.000000	0.000000	1.000000	1.000000
2082	0.000244	0.500000	0.125000	0.125000	0.000000	0.000000	0.000000	1.000000	1.000000
2083	0.000244	0.500000	0.125000	0.187500	0.000000	0.000000	0.000000	1.000000	1.000000
2084	0.000244	0.500000	0.125000	0.250000	0.000000	0.000000	0.000000	1.000000	1.000000
2085	0.000244	0.500000	0.125000	0.312500	0.000000	0.000000	0.000000	1.000000	1.000000
2086	0.000244	0.500000	0.125000	0.375000	0.000000	0.000000	0.000000	1.000000	1.000000
2087	0.000244	0.500000	0.125000	0.437500	0.000000	0.000000	0.000000	1.000000	1.000000
2088	0.000244	0.500000	0.125000	0.500000	0.000000	0.000000	0.000000	1.000000	1.000000
2089	0.000244	0.500000	0.125000	0.562500	0.000000	0.000000	0.000000	1.000000	1.000000
2090	0.000244	0.500000	0.125000	0.625000	0.000000	0.000000	0.000000	1.000000	1.000000
2091	0.000244	0.500000	0.125000	0.687500	0.000000	0.000000	0.000000	1.000000	1.000000
2092	0.000244	0.500000	0.125000	0.750000	0.000000	0.000000	0.000000	1.000000	1.000000
2093	0.000244	0.500000	0.125000	0.812500	0.000000	0.000000	0.000000	1.000000	1.000000
2094	0.000244	0.500000	0.125000	0.875000	0.000000	0.000000	0.000000	1.000000	1.000000
2095	0.000244	0.500000	0.125000	0.937500	0.000000	0.000000	0.000000	1.000000	1.000000
2096	0.000244	0.500000	0.187500	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000
2097	0.000244	0.500000	0.187500	0.062500	0.000000	0.000000	0.000000	1.000000	1.000000
2098	0.000244	0.500000	0.187500	0.125000	0.000000	0.000000	0.000000	1.000000	1.000000
2099	0.000244	0.500000	0.187500	0.187500	0.000000	0.000000	0.000000	1.000000	1.000000
2100	0.000244	0.500000	0.187500	0.250000	0.000000	0.000000	0.000000	1.000000	1.000000
2101	0.000244	0.500000	0.187500	0.312500	0.000000	0.000000	0.000000	1.000000	1.000000
2102	0.000244	0.500000	0.187500	0.375000	0.000000	0.000000	0.000000	1.000000	1.000000
2103	0.000244	0.500000	0.187500	0.437500	0.000000	0.000000	0.000000	1.000000	1.000000
2104	0.000244	0.500000	0.187500	0.500000	0.000000	0.000000	0.000000	1.000000	1.000000
2105	0.000244	0.500000	0.187500	0.562500	0.000000	0.000000	0.000000	1.000000	1.000000
2106	0.000244	0.500000	0.187500	0.625000	0.000000	0.000000	0.000000	1.000000	1.000000
2107	0.000244	0.500000	0.187500	0.687500	0.000000	0.000000	0.000000	1.000000	1.000000
2108	0.000244	0.500000	0.187500	0.750000	0.000000	0.000000	0.000000	1.000000	1.000000
2109	0.000244	0.500000	0.187500	0.812500	0.000000	0.000000	0.000000	1.000000	1.000000
2110	0.000244	0.500000	0.187500	0.875000	0.000000	0.000000	0.000000	1.000000	1.000000
2111	0.000244	0.500000	0.187500	0.937500	0.000000	0.000000	0.000000	1.000000	1.000000
2112	0.000244	0.500000	0.250000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000
2113	0.000244	0.500000	0.250000	0.062500	0.000000	0.000000	0.000000	1.000000	1.000000
2114	0.000244	0.500000	0.250000	0.125000	0.000000	0.000000	0.000000	1.000000	1.000000
2115	0.000244	0.500000	0.250000	0.187500	0.000000	0.000000	0.000000	1.000000	1.000000
2116	0.000244	0.500000	0.250000	0.250000	0.000000	0.000000	0.000000	1.000000	1.000000
2117	0.000244	0.500000	0.250000	0.312500	0.000000	0.000000	0.000000	1.000000	1.000000
2118	0.000244	0.500000	0.250000	0.375000	0.000000	0.000000	0.000000	1.000000	1.000000
2119	0.000244	0.500000	0.250000	0.437500	0.000000	0.000000	0.000000	1.000000	1.000000
2120	0.000244	0.500000	0.250000	0.500000	0.000000	0.000000	0.000000	1.000000	1.000000
2121	0.000244	0.500000	0.250000	0.562500	0.000000	0.000000	0.000000	1.000000	1.000000
2122	0.000244	0.500000	0.250000	0.625000	0.000000	0.000000	0.000000	1.000000	1.000000
2123	0.000244	0.500000	0.250000	0.687500	0.000000	0.000000	0.000000	1.000000	1.000000
2124	0.000244	0.500000	0.250000	0.750000	0.000000	0.000000	0.000000	1.000000	1.000000
2125	0.000244	0.500000	0.250000	0.812500	0.000000	0.000000	0.000000	1.000000	1.000000
2126	0.000244	0.500000	0.250000	0.875000	0.000000	0.000000	0.000000	1.000000	1.000000
2127	0.000244	0.500000	0.250000	0.937500	0.000000	0.000000	0.000000	1.000000	1.000000
2128	0.000244	0.500000	0.312500	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000
2129	0.000244	0.500000	0.312500	0.062500	0.000000	0.000000	0.000000	1.000000	1.000000
2130	0.000244	0.500000	0.312500	0.125000	0.000000	0.000000	0.000000	1.000000	1.000000
2131	0.000244	0.500000	0.312500	0.187500	0.000000	0.000000	0.000000	1.000000	1.000000
2132	0.000244	0.500000	0.312500	0.250000	0.000000	0.000000	0.000000	1.000000	1.000000
2133	0.000244	0.500000	0.312500	0.312500	0.000000	0.000000	0.000000	1.000000	1.000000
2134	0.000244	0.500000	0.312500	0.375000	0.000000	0.000000	0.000000	1.000000	1.000000
2135	0.000244	0.500000	0.312500	0.437500	0.000000	0.000000	0.000000	1.000000	1.000000
2136	0.000244	0.500000	0.312500	0.500000	0.000000	0.000000	0.000000	1.000000	1.000000
2137	0.000244	0.500000	0.312500	0.562500	0.000000	0.000000	0.000000	1.000000	1.000000
2138	0.000244	0.500000	0.312500	0.625000	0.000000	0.000000	0.000000	1.000000	1.000000
2139	0.000244	0.500000	0.312500	0.687500	0.000000	0.000000	0.000000	1.000000	1.000000
2140	0.000244	0.500000	0.312500	0.750000	0.000000	0.000000	0.000000	1.000000	1.000000
2141	0.000244	0.500000	0.312500	0.812500	0.000000	0.000000	0.000000	1.000000	1.000000
2142	0.000244	0.500000	0.312500	0.875000	0.000000	0.000000	0.000000	1.000000	1.000000
2143	0.000244	0.500000	0.312500	0.937500	0.000000	0.000000	0.000000	1.000000	1.000000
2144	0.000244	0.500000	0.375000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000
2145	0.000244	0.500000	0.375000	0.062500	0.000000	0.000000	0.000000	1.000000	1.000000
2146	0.000244	0.500000	0.375000	0.125000	0.000000	0.000000	0.000000	1.000000	1.000000
2147	0.000244	0.500000	0.375000	0.187500	0.000000	0.000000	0.000000	1.000000	1.000000
2148	0.000244	0.500000	0.375000	0.250000	0.000000	0.000000	0.000000	1.000000	1.000000
2149	0.000244	0.500000	0.375000	0.312500	0.000000	0.000000	0.000000	1.000000	1.000000
2150	0.000244	0.500000	0.375000	0.375000	0.000000	0.000000	0.000000	1.000000	1.000000
2151	0.000244	0.500000	0.375000	0.437500	0.000000	0.000000	0.000000	1.000000	1.000000
2152	0.000244	0.500000	0.375000	0.500000	0.000000	0.000000	0.000000	1.000000	1.000000
2153	0.000244	0.500000	0.375000	0.562500	0.000000	0.000000	0.000000	1.000000	1.000000
2154	0.000244	0.500000	0.375000	0.625000	0.000000	0.000000	0.000000	1.000000	1.000000
2155	0.000244	0.500000	0.375000	0.687500	0.000000	0.000000	0.000000	1.000000	1.000000
2156	0.000244	0.500000	0.375000	0.750000	0.000000	0.000000	0.000000	1.000000	1.000000
2157	0.000244	0.500000	0.375000	0.812500	0.000000	0.000000	0.000000	1.000000	1.000000
2158	0.000244	0.500000	0.375000	0.875000	0.000000	0.000000	0.000000	1.000000	1.000000
2159	0.000244	0.500000	0.375000	0.937500	0.000000	0.000000	0.000000	1.000000	1.000000
2160	0.000244	0.500000	0.437500	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000
